assists_x,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,goals,shots,xG,time,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup,team_h_difficulty,team_a_difficulty,event,xP,position,clean_sheets_3,expected_assists_3,expected_goal_involvements_3,expected_goals_3,expected_goals_conceded_3,goals_conceded_3,goals_scored_3,ict_index_3,influence_3,creativity_3,threat_3,minutes_3,own_goals_3,penalties_missed_3,penalties_saved_3,red_cards_3,yellow_cards_3,saves_3,starts_3,team_a_score_3,team_h_score_3,total_points_3,goals_3,shots_3,xG_3,xA_3,assists_y_3,key_passes_3,npg_3,npxG_3,xGChain_3,xGBuildup_3,xP_3,selected_3,pts_bps,WHH,WHD,WHA
0,0,16,0,10.0,168,0.08,0.3,0.22,0.77,9,2,0,4.6,9.6,2024-08-18,90,13,0,0,0,0,1,0,118384,1,2,0,26.0,2,0,0,0,50,True,0,0,3,0.2010864019393921,90,Chelsea,Manchester City,0,2,26610,2024,667018,0.0,0,0,0,0.2010864019393921,0.2242163568735122,0.0231299567967653,5,4,1,0.6,MID,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.25,0.25,0.55
0,0,15,0,25.4,168,0.04,0.04,0.0,1.92,20,2,0,5.0,20.8,2024-08-25,90,20,0,0,0,0,2,0,164902,1,6,2,4.0,2,12578,32397,19819,50,False,0,0,0,0.0,90,Wolverhampton Wanderers,Chelsea,2,6,26619,2024,668753,0.123684786260128,0,2,0,0.0,0.7768092751502991,0.6531244516372681,4,2,2,2.0,MID,0.0,0.03,0.1,0.07,0.26,0.67,0.0,1.53,3.2,3.33,8.67,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.67,0.0,0.67,0.0,1.0,0.07,0.0,0.0,0.0,0.0,0.07,0.07,0.01,0.2,39461.33,2.0,0.23,0.25,0.57
0,0,11,0,27.5,168,0.08,0.08,0.0,0.44,23,1,0,4.5,13.2,2024-09-01,90,7,0,0,0,0,3,0,169252,1,1,1,4.0,2,-5611,29817,35428,50,True,0,0,0,0.0,90,Chelsea,Crystal Palace,1,1,26630,2024,672432,0.0214617606252431,0,1,0,0.0,0.0214617606252431,0.0,2,4,3,2.0,MID,0.0,0.04,0.11,0.07,0.9,1.33,0.0,3.2,10.13,11.8,10.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67,2.67,0.67,1.33,0.0,1.0,0.07,0.04,0.0,0.67,0.0,0.07,0.33,0.23,0.87,94428.67,2.0,0.61,0.23,0.2
0,0,15,1,30.1,168,0.13,0.13,0.0,0.74,50,0,0,3.7,6.4,2024-09-21,83,19,0,0,0,0,5,0,156615,1,3,0,0.0,3,-14963,7687,22650,50,False,0,0,0,0.0,86,West Ham,Chelsea,0,3,26642,2024,675296,0.212501585483551,0,2,0,0.0,1.187787413597107,1.0788155794143677,4,2,5,1.8,MID,0.0,0.04,0.04,0.0,0.79,1.0,0.0,3.17,11.33,17.63,2.67,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67,2.33,1.0,1.33,0.0,0.0,0.0,0.05,0.0,1.0,0.0,0.0,0.27,0.22,1.33,111384.67,3.0,0.29,0.27,0.49
0,0,6,0,19.2,168,0.16,0.16,0.0,0.97,54,2,0,2.7,7.8,2024-09-28,78,5,0,0,0,0,6,0,150826,1,2,4,0.0,1,-8338,10385,18723,50,True,1,0,0,0.0,87,Chelsea,Brighton,4,2,26657,2024,677897,0.3030575215816498,0,1,0,0.0,1.036452293395996,0.7333948016166687,2,4,6,1.5,MID,0.33,0.07,0.07,0.0,0.39,0.33,0.0,2.73,6.53,19.2,1.33,57.67,0.0,0.0,0.0,0.0,0.0,0.0,0.67,1.33,0.33,1.67,0.0,0.0,0.0,0.08,0.0,1.0,0.0,0.0,0.4,0.36,1.27,108622.33,1.0,0.57,0.24,0.23
0,0,19,0,25.8,168,0.16,0.28,0.12,0.59,65,1,0,6.2,15.6,2024-10-06,80,16,0,0,0,0,7,0,144520,1,1,1,21.0,2,-8496,9602,18098,49,True,0,0,1,0.0604072511196136,82,Chelsea,Nottingham Forest,1,1,26668,2024,680140,0.0513318479061126,0,2,0,0.0604072511196136,0.3647522032260895,0.2876343429088592,3,4,7,1.5,MID,0.33,0.1,0.1,0.0,0.57,0.67,0.0,2.13,4.73,16.43,0.0,53.67,0.0,0.0,0.0,0.0,0.33,0.0,0.67,1.67,1.33,1.33,0.0,0.0,0.0,0.17,0.0,1.0,0.0,0.0,0.74,0.6,1.1,102480.33,2.0,0.67,0.22,0.15
0,0,4,0,11.4,168,0.01,0.01,0.0,0.09,74,0,0,1.9,5.6,2024-10-20,37,12,0,0,0,0,8,0,137920,0,1,2,2.0,1,-8450,4901,13351,49,False,0,0,0,0.0,29,Liverpool,Chelsea,2,1,26679,2024,682209,0.0166405644267797,0,1,0,0.0,0.1241715401411056,0.1075309738516807,4,5,8,0.8,MID,0.33,0.15,0.19,0.04,0.77,1.0,0.0,4.2,9.93,25.03,7.0,80.33,0.0,0.0,0.0,0.0,0.33,0.0,1.0,2.0,1.67,2.0,0.0,0.33,0.02,0.19,0.0,1.67,0.0,0.02,0.86,0.7,1.6,150653.67,1.0,0.61,0.23,0.21
0,0,3,0,10.9,168,0.0,0.0,0.0,0.18,85,0,0,1.7,6.2,2024-10-27,18,15,0,0,0,0,9,0,133310,0,1,2,0.0,1,-5401,2364,7765,49,True,0,0,0,0.0,11,Chelsea,Newcastle United,2,1,26688,2024,683518,0.1277915984392166,0,1,0,0.0,0.1277915984392166,0.0,3,4,9,1.8,MID,0.0,0.11,0.15,0.04,0.55,1.0,0.0,3.6,9.67,18.8,7.67,65.0,0.0,0.0,0.0,0.0,0.33,0.0,0.67,1.33,2.33,1.33,0.0,0.33,0.02,0.12,0.0,1.33,0.0,0.02,0.51,0.38,1.27,144422.0,1.0,0.56,0.24,0.25
0,0,3,0,1.0,168,0.01,0.15,0.14,0.22,95,0,0,0.3,0.8,2024-11-03,19,14,0,0,0,0,10,0,126360,0,1,1,1.0,1,-7609,2868,10477,48,False,0,0,1,0.056265402585268,18,Manchester United,Chelsea,1,1,26697,2024,685880,0.0,0,0,0,0.056265402585268,0.056265402585268,0.0,4,3,10,1.5,MID,0.0,0.06,0.1,0.04,0.29,0.33,0.0,3.27,9.13,16.03,7.67,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,1.0,1.67,1.33,0.0,0.33,0.02,0.07,0.0,1.33,0.0,0.02,0.21,0.13,1.37,138583.33,1.0,0.38,0.26,0.4
1,0,20,0,25.0,168,0.05,0.05,0.0,0.17,103,0,0,5.3,28.0,2024-11-10,22,1,0,0,0,0,11,0,121291,0,1,1,0.0,4,-5808,2219,8027,48,True,0,0,0,0.0,19,Chelsea,Arsenal,1,1,26705,2024,687565,0.0489089712500572,1,2,0,0.0,0.0311725456267595,0.0,5,4,11,,,0.0,0.01,0.05,0.05,0.16,0.0,0.0,1.3,4.2,7.77,1.0,24.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.67,1.0,0.0,0.33,0.02,0.05,0.0,0.67,0.0,0.02,0.1,0.04,1.37,132530.0,4.0,0.36,0.29,0.4
