assists_x,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,goals,shots,xG,time,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup,team_h_difficulty,team_a_difficulty,event,xP,position,clean_sheets_3,expected_assists_3,expected_goal_involvements_3,expected_goals_3,expected_goals_conceded_3,goals_conceded_3,goals_scored_3,ict_index_3,influence_3,creativity_3,threat_3,minutes_3,own_goals_3,penalties_missed_3,penalties_saved_3,red_cards_3,yellow_cards_3,saves_3,starts_3,team_a_score_3,team_h_score_3,total_points_3,goals_3,shots_3,xG_3,xA_3,assists_y_3,key_passes_3,npg_3,npxG_3,xGChain_3,xGBuildup_3,xP_3,selected_3,pts_bps,WHH,WHD,WHA
0,0,2,0,2.3,470,0.01,0.01,0.0,0.83,2,2,0,1.0,7.6,2023-08-12,90,1,0,0,0,0,1,0,3246,1,1,2,0.0,2,0,0,0,50,False,0,0,0,0.0,90,Arsenal,Nottingham Forest,2,1,22276,2023,603717,0.0,0,0,0,0.0,0.0,0.0,2,5,1,1.1,MID,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.89,0.15,0.08
0,0,6,0,1.3,470,0.01,0.01,0.0,0.27,17,0,0,0.7,6.0,2023-08-18,21,17,0,0,0,0,2,0,3843,0,1,2,0.0,1,-165,292,457,50,True,0,0,0,0.0,19,Nottingham Forest,Sheffield United,2,1,22285,2023,604788,0.0,0,0,0,0.0,0.0513491630554199,0.0513491630554199,2,2,2,2.0,MID,0.0,0.0,0.0,0.0,0.28,0.67,0.0,0.33,2.53,0.77,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.33,0.67,0.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37,1082.0,1.0,0.56,0.31,0.26
0,0,10,0,2.0,470,0.0,0.0,0.0,2.91,28,3,0,1.6,12.4,2023-08-26,90,14,0,0,0,0,3,0,3519,1,2,3,2.0,2,-504,50,554,50,False,0,0,0,0.0,90,Manchester United,Nottingham Forest,3,2,22300,2023,606968,0.0,0,0,0,0.0,0.1131910234689712,0.1131910234689712,2,4,3,1.2,MID,0.0,0.01,0.01,0.0,0.37,0.67,0.0,0.57,4.53,1.2,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.67,1.33,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,1.03,2363.0,2.0,0.8,0.2,0.12
0,0,4,1,0.4,470,0.0,0.02,0.02,2.13,35,0,0,2.6,24.2,2023-09-02,90,7,0,0,0,0,4,0,3438,1,1,0,1.0,2,-258,97,355,49,False,1,0,1,0.0102639850229024,90,Chelsea,Nottingham Forest,0,1,21930,2023,608760,0.0,0,0,0,0.0102639850229024,0.0102639850229024,0.0,2,3,4,1.8,MID,0.0,0.01,0.01,0.0,1.34,1.67,0.0,1.1,8.67,1.87,0.67,67.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67,1.33,2.33,1.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.05,1.43,3536.0,2.0,0.77,0.23,0.13
0,0,0,0,0.1,470,0.0,0.0,0.0,0.37,47,0,0,0.0,0.0,2023-09-18,19,6,0,0,0,0,5,0,3663,0,1,1,0.0,1,13,288,275,49,True,0,0,0,0.0,17,Nottingham Forest,Burnley,1,1,21944,2023,611596,0.0,0,0,0,0.0,0.0,0.0,2,2,5,2.2,MID,0.33,0.0,0.01,0.01,1.77,1.0,0.0,1.63,14.2,1.23,1.0,67.0,0.0,0.0,0.0,0.0,0.33,0.0,0.67,1.33,1.67,1.67,0.0,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.05,1.67,3600.0,1.0,0.49,0.31,0.32
0,0,-1,0,1.0,470,0.01,0.01,0.0,0.03,74,0,0,0.0,0.0,2023-10-07,14,8,0,0,0,0,8,0,3039,0,0,0,0.0,0,-336,16,352,49,False,1,0,0,0.0,11,Crystal Palace,Nottingham Forest,0,0,21968,2023,616640,0.0,0,0,0,0.0,0.0,0.0,2,2,8,0.0,MID,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47,0.31,0.29
0,0,3,0,0.6,470,0.0,0.05,0.05,1.1,88,2,0,1.0,5.0,2023-10-21,12,12,0,0,0,0,9,0,2995,0,2,2,4.0,1,-102,43,145,49,True,0,0,1,0.0847905650734901,9,Nottingham Forest,Luton,2,2,21982,2023,618074,0.0,0,0,0,0.0847905650734901,0.0847905650734901,0.0,2,2,9,0.8,MID,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.33,0.0,4.67,0.0,0.0,0.0,0.0,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1013.0,1.0,0.62,0.26,0.18
0,0,7,0,14.4,470,0.13,0.13,0.0,0.51,97,1,0,2.4,5.8,2023-10-29,21,11,0,0,0,0,10,0,2933,0,0,3,4.0,1,-94,27,121,49,False,0,0,0,0.0,17,Liverpool,Nottingham Forest,3,0,21991,2023,620623,0.2814087271690368,0,1,0,0.0,0.3379116654396057,0.0565029419958591,2,5,10,0.2,MID,0.0,0.0,0.02,0.02,0.38,0.67,0.0,0.33,1.67,0.53,1.33,8.67,0.0,0.0,0.0,0.0,0.33,0.0,0.0,0.67,0.67,0.33,0.0,0.33,0.03,0.0,0.0,0.0,0.0,0.03,0.03,0.0,0.27,2011.33,1.0,0.8,0.15,0.1
0,0,3,0,0.0,470,0.0,0.0,0.0,0.0,108,0,0,0.2,2.0,2023-11-05,3,2,0,0,0,0,11,0,2897,0,0,2,0.0,1,-50,46,96,49,True,0,0,0,0.0,1,Nottingham Forest,Aston Villa,2,0,22002,2023,622079,0.0,0,0,0,0.0,0.0,0.0,3,2,11,1.0,MID,0.0,0.05,0.06,0.02,0.55,1.0,0.0,1.13,3.6,5.33,2.67,15.67,0.0,0.0,0.0,0.0,0.33,0.0,0.0,0.67,1.67,0.67,0.0,0.33,0.03,0.09,0.0,0.33,0.0,0.03,0.14,0.02,0.33,2989.0,1.0,0.26,0.26,0.56
0,0,1,0,0.8,470,0.0,0.46,0.46,0.06,128,0,0,3.6,4.4,2023-11-25,21,5,0,0,0,0,13,0,2819,0,3,2,31.0,1,-54,32,86,49,True,0,0,3,0.3658198714256286,14,Nottingham Forest,Brighton,2,3,22022,2023,624939,0.0,0,0,0,0.3658198714256286,0.4077616930007934,0.0419418215751647,2,2,13,0.7,MID,0.0,0.04,0.04,0.0,0.17,0.33,0.0,0.87,2.6,4.8,1.33,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.67,0.67,0.0,0.0,0.0,0.09,0.0,0.33,0.0,0.0,0.11,0.02,0.4,1943.33,1.0,0.33,0.28,0.47
